-75
-75
-75
-74
-74
-74
-74
-73
-77
-78
-78
-78
-78
-77
-77
-77
-78
-78
-79
-78
-77
-77
-77
-78
-78
-78
-78
-77
-77
-78
-77
-76
-76
-76
-77
-78
-77
-76
-76
-76
-75
-75
-76
-78
-77
-77
-76
-76
-77
-78
-77
-77
-76
-76
-77
-77
-76
-76
-77
-78
-78
-77
-77
-76
-77
-78
-78
-77
-77
-76
-77
-78
-77
-76
-76
-77
-76
-76
-76
-76
-76
-77
-76
-76
-76
-76
-76
-76
-76
-76
-75
-76
-76
-76
-76
-75
-76
-76
-76
-76
-76
-76
-76
-76
-76
-76
-76
-76
-76
-76
-77
-76
-76
-75
-75
-76
-76
-75
-76
-76
-75
-75
-74
-74
-74
-75
-75
-74
-74
-74
-74
-74
-74
-74
-74
-75
-74
-74
-74
-73
-74
-74
-75
-76
-76
-76
-76
-76
-76
-76
-76
-76
-78
-78
-77
-77
-78
-77
-77
-77
-77
-77
-77
-77
-77
-77
-77
-77
-77
-76
-76
-75
-75
-75
-75
-75
-75
-76
-76
-76
-75
-75
-75
-75
-74
-76
-76
-77
-78
-79
-79
